year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,5,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",4302.00,1171.00,278.08,33.72,225.26,4.24,629.70,14.00,21.00,75452.00,16167.00,3090.00,11443.00,239.00,44513.00
2024,5,WN,Southwest Airlines,BOS,"Boston, MA: Logan International",550.00,208.00,71.84,4.06,56.71,0.00,75.39,0.00,1.00,11649.00,3565.00,176.00,3632.00,0.00,4276.00
2024,5,WN,Southwest Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6292.00,1433.00,362.90,33.32,202.65,4.53,829.60,29.00,15.00,85750.00,19953.00,2689.00,7786.00,105.00,55217.00
2024,5,WN,Southwest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",290.00,123.00,32.43,3.75,19.89,0.00,66.93,0.00,1.00,7199.00,1268.00,213.00,1083.00,0.00,4635.00
2024,5,WN,Southwest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",1335.00,405.00,118.19,9.99,86.33,0.29,190.20,7.00,4.00,28167.00,7123.00,837.00,4395.00,34.00,15778.00
2024,5,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",8520.00,2336.00,545.39,49.68,636.32,3.04,1101.58,57.00,42.00,143714.00,28496.00,3959.00,36995.00,308.00,73956.00
2024,5,WN,Southwest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",327.00,101.00,36.94,3.05,11.11,0.00,49.90,0.00,1.00,5810.00,1601.00,330.00,627.00,0.00,3252.00
2024,5,WN,Southwest Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1227.00,374.00,127.20,13.63,88.59,1.94,142.64,1.00,0.00,25954.00,8379.00,1144.00,5724.00,37.00,10670.00
2024,5,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",107.00,23.00,7.42,0.00,4.70,0.00,10.88,0.00,0.00,1310.00,427.00,0.00,206.00,0.00,677.00
2024,5,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",424.00,149.00,45.48,6.12,52.53,0.00,44.87,1.00,5.00,10915.00,3290.00,914.00,3556.00,0.00,3155.00
2024,5,WN,Southwest Airlines,LAS,"Las Vegas, NV: Harry Reid International",7360.00,1798.00,425.32,34.76,423.89,3.25,910.78,34.00,9.00,97470.00,21119.00,3204.00,16863.00,151.00,56133.00
2024,5,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2191.00,669.00,208.29,15.65,73.45,1.73,369.88,13.00,5.00,38521.00,9970.00,1748.00,2646.00,113.00,24044.00
2024,5,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",974.00,314.00,95.83,14.32,71.16,0.00,132.69,6.00,7.00,19709.00,5711.00,1473.00,4201.00,0.00,8324.00
2024,5,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",3934.00,1150.00,275.06,26.30,314.77,3.13,530.74,31.00,27.00,83960.00,20173.00,2359.00,19971.00,80.00,41377.00
2024,5,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",6243.00,1672.00,433.25,30.09,322.35,3.41,882.91,35.00,49.00,103886.00,22639.00,3179.00,17452.00,84.00,60532.00
2024,5,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",549.00,175.00,56.77,4.55,42.70,0.00,70.98,4.00,1.00,14305.00,4260.00,834.00,3355.00,0.00,5856.00
2024,5,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",614.00,171.00,57.75,5.98,20.46,0.00,86.81,1.00,0.00,9786.00,2738.00,549.00,939.00,0.00,5560.00
2024,5,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",769.00,248.00,55.91,6.77,82.74,0.00,102.58,5.00,9.00,18231.00,3613.00,1009.00,5971.00,0.00,7638.00
2024,5,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",393.00,124.00,43.92,4.17,15.23,1.47,59.21,2.00,0.00,7135.00,1852.00,240.00,748.00,136.00,4159.00
2024,5,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5575.00,1423.00,372.16,28.79,207.62,0.22,814.21,33.00,2.00,78360.00,17337.00,2642.00,7482.00,5.00,50894.00
2024,5,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",2819.00,813.00,232.40,8.68,137.71,2.72,431.49,7.00,3.00,43740.00,11137.00,897.00,4740.00,84.00,26882.00
2024,5,WN,Southwest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",635.00,214.00,68.02,3.62,42.08,0.00,100.28,0.00,2.00,10837.00,2985.00,531.00,1563.00,0.00,5758.00
2024,5,WN,Southwest Airlines,SFO,"San Francisco, CA: San Francisco International",604.00,374.00,76.69,4.74,170.84,1.00,120.74,0.00,0.00,22691.00,4967.00,708.00,8394.00,100.00,8522.00
2024,5,WN,Southwest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",1016.00,239.00,86.76,2.93,19.50,0.00,129.81,3.00,2.00,12601.00,4138.00,171.00,697.00,0.00,7595.00
2024,5,WN,Southwest Airlines,TPA,"Tampa, FL: Tampa International",2135.00,632.00,163.34,15.36,145.31,2.96,305.04,14.00,11.00,48573.00,12687.00,1730.00,10281.00,49.00,23826.00
2024,5,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",103.00,20.00,6.81,3.85,6.06,0.00,3.28,4.00,2.00,1379.00,304.00,542.00,311.00,0.00,222.00
2024,5,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",87.00,21.00,6.80,1.04,3.03,0.00,10.13,11.00,0.00,1929.00,503.00,317.00,178.00,0.00,931.00
2024,5,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",23.00,7.00,3.73,0.72,0.28,0.00,2.27,1.00,0.00,480.00,242.00,52.00,20.00,0.00,166.00
2024,5,YV,Mesa Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",29.00,4.00,0.68,0.82,1.18,0.00,1.32,3.00,0.00,393.00,77.00,50.00,113.00,0.00,153.00
2024,5,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",142.00,33.00,9.14,3.10,13.02,0.00,7.74,5.00,1.00,2405.00,574.00,231.00,570.00,0.00,1030.00
2024,5,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",7.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,19.00,19.00,0.00,0.00,0.00,0.00
2024,5,YV,Mesa Airlines Inc.,DEN,"Denver, CO: Denver International",132.00,26.00,7.99,0.16,7.97,0.00,9.88,2.00,0.00,2323.00,631.00,67.00,283.00,0.00,1342.00
2024,5,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",194.00,92.00,29.16,7.95,30.74,0.00,24.15,17.00,2.00,9971.00,3077.00,1109.00,2690.00,0.00,3095.00
2024,5,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",121.00,22.00,11.70,2.86,2.36,0.00,5.08,6.00,0.00,1728.00,618.00,415.00,159.00,0.00,536.00
2024,5,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1164.00,196.00,60.64,7.75,42.11,0.00,85.49,9.00,0.00,22241.00,6743.00,1564.00,1318.00,0.00,12616.00
2024,5,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2848.00,776.00,196.26,81.71,230.71,0.00,267.32,254.00,28.00,104616.00,21977.00,18242.00,22456.00,0.00,41941.00
2024,5,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",6.00,2.00,0.00,1.75,0.13,0.00,0.12,0.00,0.00,314.00,0.00,273.00,38.00,0.00,3.00
2024,5,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",76.00,22.00,8.41,1.00,6.48,0.00,6.11,5.00,3.00,1603.00,529.00,43.00,314.00,0.00,717.00
2024,5,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,5,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",84.00,27.00,10.16,3.29,5.52,0.00,8.03,2.00,0.00,2326.00,663.00,660.00,200.00,0.00,803.00
2024,5,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",30.00,8.00,4.18,0.13,1.87,0.00,1.82,2.00,0.00,747.00,439.00,23.00,96.00,0.00,189.00
2024,5,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",176.00,37.00,12.69,2.41,11.93,0.00,9.97,0.00,1.00,2314.00,1111.00,172.00,477.00,0.00,554.00
2024,5,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,5,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",412.00,69.00,16.76,0.76,27.60,0.00,23.87,4.00,4.00,4689.00,1469.00,82.00,1272.00,0.00,1866.00
2024,5,YX,Republic Airline,BOS,"Boston, MA: Logan International",2305.00,426.00,104.48,12.75,236.86,0.00,71.91,17.00,5.00,29677.00,7958.00,1040.00,14021.00,0.00,6658.00
2024,5,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",130.00,21.00,7.89,0.94,4.55,0.00,7.62,1.00,0.00,1503.00,652.00,78.00,232.00,0.00,541.00
2024,5,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",331.00,56.00,13.89,0.72,31.04,0.00,10.35,4.00,1.00,3671.00,1151.00,21.00,1375.00,0.00,1124.00
2024,5,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2284.00,389.00,77.46,14.68,196.98,1.00,98.87,18.00,11.00,22447.00,5460.00,1201.00,7901.00,65.00,7820.00
2024,5,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,5,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",361.00,36.00,12.06,0.85,11.72,0.00,11.37,3.00,0.00,2231.00,643.00,50.00,680.00,0.00,858.00
2024,5,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2050.00,288.00,45.50,15.91,152.79,0.00,73.80,32.00,8.00,18441.00,3311.00,1262.00,7873.00,0.00,5995.00
2024,5,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",618.00,74.00,17.21,3.44,22.19,0.00,31.15,2.00,0.00,4438.00,1095.00,263.00,793.00,0.00,2287.00
2024,5,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,175.00,0.00,0.00,175.00,0.00,0.00
2024,5,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1400.00,222.00,55.84,8.75,113.44,1.00,42.97,19.00,2.00,16903.00,4012.00,1194.00,8078.00,75.00,3544.00
2024,5,YX,Republic Airline,LGA,"New York, NY: LaGuardia",3472.00,522.00,124.03,34.07,212.36,2.31,149.23,56.00,14.00,42661.00,9751.00,3448.00,12857.00,75.00,16530.00
2024,5,YX,Republic Airline,MIA,"Miami, FL: Miami International",51.00,16.00,2.79,2.71,5.00,0.00,5.51,0.00,0.00,1267.00,378.00,243.00,237.00,0.00,409.00
2024,5,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",138.00,23.00,4.34,2.25,7.71,0.00,8.70,2.00,0.00,2297.00,712.00,314.00,440.00,0.00,831.00
2024,5,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1329.00,218.00,38.42,28.13,94.67,0.03,56.75,13.00,5.00,22268.00,3855.00,3850.00,8601.00,4.00,5958.00
2024,5,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",981.00,135.00,44.88,3.01,29.82,0.00,57.28,9.00,1.00,9417.00,3140.00,1001.00,964.00,0.00,4312.00
2024,5,YX,Republic Airline,TPA,"Tampa, FL: Tampa International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,5,ZW,Air Wisconsin Airlines Corp,ORD,"Chicago, IL: Chicago O'Hare International",2206.00,668.00,146.81,72.01,165.56,0.14,283.48,51.00,15.00,79033.00,17857.00,12274.00,14608.00,19.00,34275.00
2024,5,ZW,Air Wisconsin Airlines Corp,PHL,"Philadelphia, PA: Philadelphia International",200.00,42.00,14.66,1.06,5.90,0.00,20.38,0.00,0.00,5046.00,1698.00,46.00,203.00,0.00,3099.00
2024,5,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1741.00,306.00,63.53,16.51,76.49,0.00,149.47,7.00,7.00,24314.00,4720.00,2197.00,4191.00,0.00,13206.00
2024,5,9E,Endeavor Air Inc.,AUS,"Austin, TX: Austin - Bergstrom International",57.00,17.00,1.76,0.00,15.24,0.00,0.00,0.00,1.00,670.00,51.00,0.00,619.00,0.00,0.00
2024,5,9E,Endeavor Air Inc.,BNA,"Nashville, TN: Nashville International",144.00,30.00,8.03,1.83,11.28,0.00,8.86,2.00,2.00,2210.00,512.00,243.00,690.00,0.00,765.00
2024,5,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",11.00,2.00,0.00,0.00,0.55,0.00,1.45,0.00,0.00,112.00,0.00,0.00,17.00,0.00,95.00
2024,5,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",196.00,31.00,7.62,0.07,6.97,0.00,16.34,3.00,1.00,2739.00,423.00,9.00,571.00,0.00,1736.00
2024,5,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",183.00,62.00,11.99,0.71,38.85,0.00,10.45,4.00,0.00,3485.00,747.00,37.00,1886.00,0.00,815.00
2024,5,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1034.00,112.00,25.19,7.84,30.46,0.80,47.71,0.00,2.00,10207.00,2903.00,378.00,1621.00,44.00,5261.00
2024,5,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",143.00,34.00,6.90,0.94,15.53,0.00,10.63,4.00,0.00,2746.00,885.00,152.00,1159.00,0.00,550.00
2024,5,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1504.00,248.00,47.67,15.28,99.42,0.99,84.65,27.00,1.00,24555.00,5331.00,2563.00,7919.00,68.00,8674.00
2024,5,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2842.00,429.00,98.93,22.76,131.67,0.82,174.81,57.00,13.00,43145.00,10724.00,3104.00,11329.00,84.00,17904.00
2024,5,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",671.00,75.00,9.14,10.10,19.07,0.00,36.69,1.00,0.00,4697.00,494.00,528.00,570.00,0.00,3105.00
2024,5,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",632.00,263.00,75.38,13.24,38.24,0.93,135.21,27.00,1.00,22449.00,5284.00,1729.00,2043.00,44.00,13349.00
2024,5,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1232.00,451.00,106.89,17.75,124.63,0.72,201.01,58.00,5.00,37374.00,8296.00,2057.00,7693.00,47.00,19281.00
2024,5,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",775.00,354.00,105.73,13.32,76.08,0.68,158.18,31.00,5.00,31528.00,11298.00,1527.00,3801.00,21.00,14881.00
2024,5,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1586.00,586.00,164.85,18.07,129.83,1.30,271.95,24.00,2.00,45374.00,12866.00,2744.00,6553.00,111.00,23100.00
2024,5,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",333.00,134.00,36.51,8.10,12.20,3.18,74.00,13.00,2.00,11118.00,2851.00,1161.00,563.00,192.00,6351.00
2024,5,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",11390.00,3631.00,818.36,169.76,900.26,8.98,1733.65,190.00,48.00,346104.00,115318.00,17932.00,44943.00,528.00,167383.00
2024,5,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2349.00,795.00,210.44,32.54,194.46,1.68,355.88,32.00,8.00,63834.00,18284.00,3621.00,8955.00,102.00,32872.00
2024,5,AA,American Airlines Network,DEN,"Denver, CO: Denver International",762.00,341.00,90.48,15.66,97.13,4.91,132.81,31.00,4.00,29270.00,9326.00,2239.00,4872.00,249.00,12584.00
2024,5,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14604.00,5115.00,1010.42,325.41,1685.74,9.34,2084.08,1135.00,192.00,589332.00,141366.00,64550.00,139958.00,411.00,243047.00
2024,5,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",539.00,216.00,61.97,9.11,28.41,0.64,115.87,25.00,1.00,18335.00,4908.00,938.00,1257.00,39.00,11193.00
2024,5,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",554.00,241.00,67.17,11.77,62.70,0.40,98.96,17.00,1.00,18929.00,5202.00,1474.00,3445.00,35.00,8773.00
2024,5,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",621.00,229.00,64.95,11.67,43.20,0.73,108.45,18.00,0.00,19154.00,5171.00,1178.00,2638.00,54.00,10113.00
2024,5,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",61.00,27.00,9.24,3.47,3.02,0.00,11.27,4.00,0.00,2183.00,563.00,301.00,167.00,0.00,1152.00
2024,5,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",654.00,310.00,81.95,17.69,80.30,0.04,130.02,37.00,8.00,28876.00,8956.00,1694.00,5208.00,6.00,13012.00
2024,5,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1229.00,349.00,120.51,11.36,83.00,0.09,134.04,14.00,5.00,34414.00,11362.00,1285.00,4393.00,6.00,17368.00
2024,5,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1227.00,512.00,142.90,21.89,140.11,0.43,206.66,34.00,3.00,40017.00,13207.00,3182.00,6045.00,44.00,17539.00
2024,5,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2650.00,933.00,283.26,32.90,314.55,5.13,297.15,43.00,5.00,82961.00,32648.00,3965.00,13578.00,328.00,32442.00
2024,5,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1519.00,535.00,159.83,26.06,131.92,1.56,215.62,40.00,8.00,43926.00,13646.00,2480.00,7797.00,102.00,19901.00
2024,5,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1535.00,557.00,146.26,23.51,125.26,2.59,259.38,28.00,8.00,42997.00,10296.00,3001.00,7331.00,196.00,22173.00
2024,5,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5180.00,1412.00,411.79,48.87,367.18,12.32,571.84,65.00,13.00,146755.00,54718.00,7286.00,19090.00,476.00,65185.00
2024,5,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",370.00,151.00,55.20,8.55,17.30,0.68,69.27,22.00,1.00,14341.00,5324.00,1043.00,848.00,32.00,7094.00
2024,5,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4485.00,1494.00,362.93,72.76,496.07,2.85,559.39,93.00,55.00,156131.00,42770.00,10898.00,31726.00,110.00,70627.00
2024,5,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3795.00,1108.00,340.09,40.16,194.21,5.33,528.21,36.00,3.00,121037.00,46117.00,5088.00,8955.00,239.00,60638.00
2024,5,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4965.00,1385.00,427.17,54.85,305.65,4.33,593.00,59.00,4.00,141490.00,52795.00,7656.00,12260.00,127.00,68652.00
2024,5,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",770.00,331.00,116.93,15.59,78.14,1.42,118.91,24.00,0.00,23474.00,7355.00,1373.00,3245.00,99.00,11402.00
2024,5,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",479.00,216.00,75.42,14.08,51.74,1.61,73.15,26.00,2.00,17012.00,4971.00,1745.00,2892.00,109.00,7295.00
2024,5,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",911.00,491.00,123.59,17.95,195.42,0.70,153.35,25.00,3.00,39961.00,13887.00,2044.00,8987.00,31.00,15012.00
2024,5,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",334.00,150.00,44.92,9.59,24.98,0.00,70.51,16.00,0.00,11148.00,3338.00,1334.00,1197.00,0.00,5279.00
2024,5,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1165.00,432.00,122.02,17.03,84.29,0.76,207.89,29.00,7.00,35469.00,11821.00,1894.00,4539.00,21.00,17194.00
2024,5,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",125.00,32.00,6.56,0.82,14.57,0.00,10.05,0.00,0.00,1342.00,431.00,14.00,565.00,0.00,332.00
2024,5,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",248.00,83.00,13.12,0.00,45.14,0.00,24.74,1.00,2.00,4162.00,973.00,0.00,1614.00,0.00,1575.00
2024,5,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",122.00,27.00,4.28,0.00,8.87,0.00,13.84,0.00,3.00,1296.00,347.00,0.00,333.00,0.00,616.00
2024,5,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",259.00,74.00,21.36,3.39,32.98,0.00,16.27,3.00,2.00,3551.00,1300.00,241.00,1416.00,0.00,594.00
2024,5,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62.00,15.00,4.16,0.00,5.04,0.00,5.80,0.00,0.00,517.00,162.00,0.00,125.00,0.00,230.00
2024,5,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",155.00,27.00,10.40,0.00,11.70,0.00,4.90,2.00,1.00,1112.00,606.00,0.00,330.00,0.00,176.00
2024,5,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",186.00,46.00,12.30,1.90,14.86,0.00,16.93,0.00,1.00,1917.00,653.00,128.00,571.00,0.00,565.00
2024,5,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",217.00,67.00,19.85,1.99,32.26,0.00,12.90,5.00,3.00,4041.00,1190.00,186.00,2037.00,0.00,628.00
2024,5,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",58.00,17.00,5.63,0.00,6.07,0.00,5.30,0.00,1.00,720.00,319.00,0.00,210.00,0.00,191.00
2024,5,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",302.00,60.00,19.01,4.49,19.68,0.00,16.82,1.00,0.00,3457.00,1237.00,227.00,1211.00,0.00,782.00
2024,5,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",61.00,11.00,1.22,1.00,5.00,0.00,3.78,1.00,0.00,676.00,81.00,161.00,331.00,0.00,103.00
2024,5,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",231.00,42.00,11.77,0.00,12.34,0.00,17.90,0.00,0.00,1923.00,676.00,0.00,421.00,0.00,826.00
2024,5,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",91.00,25.00,3.03,1.78,11.25,0.00,8.94,1.00,0.00,1126.00,89.00,253.00,384.00,0.00,400.00
2024,5,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",341.00,104.00,23.13,1.00,46.37,0.33,33.16,2.00,1.00,4861.00,1353.00,32.00,1970.00,15.00,1491.00
2024,5,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",461.00,116.00,40.77,2.44,35.88,0.94,35.97,2.00,0.00,5196.00,2070.00,101.00,1226.00,73.00,1726.00
2024,5,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",813.00,152.00,34.24,0.57,49.65,3.97,63.57,5.00,1.00,7461.00,1823.00,73.00,2039.00,106.00,3420.00
2024,5,AS,Alaska Airlines Network,MCO,"Orlando, FL: Orlando International",219.00,43.00,13.19,0.83,18.02,0.00,10.97,1.00,0.00,1714.00,567.00,43.00,719.00,0.00,385.00
2024,5,AS,Alaska Airlines Network,MIA,"Miami, FL: Miami International",31.00,6.00,3.00,2.00,1.00,0.00,0.00,0.00,0.00,574.00,100.00,378.00,96.00,0.00,0.00
2024,5,AS,Alaska Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",93.00,21.00,10.00,0.00,5.39,0.00,5.61,0.00,0.00,943.00,512.00,0.00,175.00,0.00,256.00
2024,5,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",328.00,92.00,27.75,1.93,49.24,0.06,13.03,0.00,2.00,4520.00,1477.00,204.00,2285.00,1.00,553.00
